Job_ID,Job_Text,Sentences
9360738523,,"Collaborates with teammates to identify problems affecting Hawaiian children and families, building on their strengths."
9360738523,,"Helps build the capacities of families, groups and communities. •"
9360738523,,Collaborates with Social Services Lead and YD Leads to ensure both are represented in learning spaces.
9360738523,,"Community Engagement • Collaborates with beneficiaries and communities to strengthen their abilities to become healthy, strong and contributing members."
9360738523,,"Monitors, evaluates and makes recommendations to modify programs to ensure target YD goals are met. •"
9360738523,,Engages in community outreach to build and maintain relationships with a diverse array of organizations and individuals to further goals of Lili'uokalani Trust (LT).
9360738523,,"Other Responsibilities • Contributes to LT’s success by accepting new assignments, helping team members, being open and flexible to learning new skills, and strives to improve team and organization results. •"
9360738523,,"Understands, complies and supports LT’s policies, procedures, and mission."
9360738523,,"Qualifications • Bachelor’s degree in education, human/social services, or other relevant field."
9360738523,,Or have at least 6 years of relevant experience. •
9360738523,,At least 2 years' experience in planning and implementing youth programs.
